Image Name,Scan Type(s),Scan Description,Bottom Line,Source URL
image0784.png,CT,F3: Sample data from a pair of participants in the humming experiment. The left two figures show continuous wavelet transform (CWT) data of different participants. The right-top figure shows time-course data of the same subjects. The right-bottom figure shows wavelet transform coherence (WTC). Color band indicates activation levels.,"Bottom Line:Hyperscanning allowed us to observe dynamic cooperation between interacting participants.By calculating the inter-brain wavelet transform coherence between two interacting brains, we found a significant increase in the neural synchronization of the left inferior frontal cortex (IFC) for cooperative singing or humming regardless of FtF or FtW compared with singing or humming alone.On the other hand, the right IFC showed an increase in neural synchronization for humming only, possibly due to more dependence on musical processing.",https://openi.nlm.nih.gov/imgs/150/277/4659897/PMC4659897_fpsyg-06-01811-g0003.png
image0785.png,CT,"F4: Wavelet transform coherence (WTC) between the oxy-HB signal of two participants. The panel shows WTC of data from the right channel 32. The red rectangles show frequency bands (period between 3.2 and 12.8 s), indicating when the task was performed.","Bottom Line:Hyperscanning allowed us to observe dynamic cooperation between interacting participants.By calculating the inter-brain wavelet transform coherence between two interacting brains, we found a significant increase in the neural synchronization of the left inferior frontal cortex (IFC) for cooperative singing or humming regardless of FtF or FtW compared with singing or humming alone.On the other hand, the right IFC showed an increase in neural synchronization for humming only, possibly due to more dependence on musical processing.",https://openi.nlm.nih.gov/imgs/150/277/4659897/PMC4659897_fpsyg-06-01811-g0004.png
image0786.png,CT,"F5: Wavelet transform coherence (WTC) between the oxy-HB signal of two participants. The panels show data from channels 18 (left top) to 34 (right bottom) in the right hemisphere. The red rectangles show frequency bands (period between 3.2 and 12.8 s), indicating when the task was performed.","Bottom Line:Hyperscanning allowed us to observe dynamic cooperation between interacting participants.By calculating the inter-brain wavelet transform coherence between two interacting brains, we found a significant increase in the neural synchronization of the left inferior frontal cortex (IFC) for cooperative singing or humming regardless of FtF or FtW compared with singing or humming alone.On the other hand, the right IFC showed an increase in neural synchronization for humming only, possibly due to more dependence on musical processing.",https://openi.nlm.nih.gov/imgs/150/277/4659897/PMC4659897_fpsyg-06-01811-g0005.png
image0787.png,CT,F6: Heat maps of WTC group data comparing cooperative and single singing for the subject pairs singing together (top). Heat maps of WTC group data comparing cooperative and single singing for randomly generated subject pairs (bottom). Numbers in the white squares indicate the channels between the emitters and detectors.,"Bottom Line:Hyperscanning allowed us to observe dynamic cooperation between interacting participants.By calculating the inter-brain wavelet transform coherence between two interacting brains, we found a significant increase in the neural synchronization of the left inferior frontal cortex (IFC) for cooperative singing or humming regardless of FtF or FtW compared with singing or humming alone.On the other hand, the right IFC showed an increase in neural synchronization for humming only, possibly due to more dependence on musical processing.",https://openi.nlm.nih.gov/imgs/150/277/4659897/PMC4659897_fpsyg-06-01811-g0006.png
image0788.png,CT,"F7: Heat maps of cooperative (original) humming and single humming (group data). In the cooperative pair, stronger coherence was obtained in the bilateral inferior frontal cortices, the right middle frontal cortex and middle temporal cortex (top). This result was not observed for the random pair (bottom). Red and blue circles indicate the positions of the emitters and detectors in the left and right head, respectively. Numbers in the white squares indicate the channels between the emitters and detectors.","Bottom Line:Hyperscanning allowed us to observe dynamic cooperation between interacting participants.By calculating the inter-brain wavelet transform coherence between two interacting brains, we found a significant increase in the neural synchronization of the left inferior frontal cortex (IFC) for cooperative singing or humming regardless of FtF or FtW compared with singing or humming alone.On the other hand, the right IFC showed an increase in neural synchronization for humming only, possibly due to more dependence on musical processing.",https://openi.nlm.nih.gov/imgs/150/277/4659897/PMC4659897_fpsyg-06-01811-g0007.png
image0789.png,"CT, MRI, MR","f2: Axial T2-weighted images including the corpus callosum and peri-rolandic white matter.The MRI shows multifocal involvement of the corpus callosum with volume loss, particularly posteriorly. There is asymmetric white matter involvement with sparing of the sub-cortical u-fibres. White matter deep to the pre-central and post-central gyri is specifically involved. No signal change is found within the pyramidal tracts more inferiorly. In places there is apparent involvement of white matter lying transverse to the long axis of the lateral ventricles. Otherwise there is mild cerebellar volume loss, mild parietal and frontal atrophy. The brainstem is normal.","Bottom Line:Neuropathology of two affected family members showed cerebral white matter degeneration with axonal swellings and pigmented macrophages.The term ""adult-onset leukoencephalopathy with axonal spheroids and pigmented glia"" (ALSP) has been proposed to encompass this spectrum.As CSF1R regulates microglia this mutation implies that dysregulation of microglia is the primary cause of the disease.",https://openi.nlm.nih.gov/imgs/150/308/4432561/PMC4432561_srep10042-f2.png
image0790.png,CT,F1: Digital substraction angiogram showing two aneurysmal dilatations.,"Bottom Line:Craniotomy and aneurysmal clipping was done successfully, and the patient was relieved of her symptoms.A high degree of suspicion towards a rarer cause clinched the diagnosis of a left MCA territory stem artery aneurysm.This rationale of strong suspicion and discussion of differential diagnosis brought a change in the management of the patient.",https://openi.nlm.nih.gov/imgs/150/228/3470081/PMC3470081_IJMS-37-205-g001.png
image0791.png,"CT, MRI, Magnetic resonance, MR",F2: Magnetic Resonance Imaging (MRI) brain revealing multiple hemorrhagic infarcts.,Bottom Line:Paroxysmal Nocturnal Hemoglobinuria (PNH) is a rare type of acquired hemolytic anemia that is frequently associated with thrombophilia.One such rare presentation was seen in a 28 years old male who had history of recurrent episodes of passing red colored urine and this time presented with severe headache.He was diagnosed to have cerebral venous sinus thrombosis and on further workup was found to be suffering from PNH.,https://openi.nlm.nih.gov/imgs/150/239/4138960/PMC4138960_1755-7682-7-39-2.png
image0792.png,"Magnetic resonance, MR",F3: Magnetic Resonance Venography (MRV) brain revealing extensive venous sinus thrombosis.,Bottom Line:Paroxysmal Nocturnal Hemoglobinuria (PNH) is a rare type of acquired hemolytic anemia that is frequently associated with thrombophilia.One such rare presentation was seen in a 28 years old male who had history of recurrent episodes of passing red colored urine and this time presented with severe headache.He was diagnosed to have cerebral venous sinus thrombosis and on further workup was found to be suffering from PNH.,https://openi.nlm.nih.gov/imgs/150/239/4138960/PMC4138960_1755-7682-7-39-3.png
image0793.png,Unknown,"f1-jmdh-8-433: The stroke care pathway.Abbreviations: TIA, transient ischemic attack; ED, emergency department.","Bottom Line:Evidence for the effectiveness of stroke unit care and the benefits of thrombolysis have transformed treatment for people after stroke.However, stroke remains a complex clinical condition that requires health professionals to work together to bring to bear their collective knowledge and specialist skills for the benefit of stroke survivors.This paper discusses the contribution of team working in improving recovery at key points in the post-stroke pathway.",https://openi.nlm.nih.gov/imgs/150/322/4590569/PMC4590569_jmdh-8-433Fig1.png
image0794.png,Tomography,F1: Computed tomography scan showing large extradural hemorrhage - 5 cm in antero-posterior diameter and 2.2 cm in width in left parietal area with overlying scalp hematoma,No bottom line,https://openi.nlm.nih.gov/imgs/150/197/4395959/PMC4395959_JPN-10-82-g001.png
